food_name,food_category,food_type,food_origin,food_price,food_expiration_date,food_nutrition_facts,food_allergens,food_ingredients,food_brand,food_image,food_serving_size,food_calories,food_protein,food_fat,food_carbohydrates,food_sugar,food_fiber,food_vitamin_a,food_vitamin_c,food_calcium,food_iron,food_potassium,food_sodium,food_cholesterol,food_gluten_free,food_vegan,food_halal,food_kosher,food_gmo_free,food_organic
Sage - Rubbed,fruit,organic,France,7.16,5/31/2023,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",milk,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",http://dummyimage.com/101x100.png/dddddd/000000,http://dummyimage.com/190x100.png/cc0000/ffffff,64.7,28,52.2,9.4,25.1,92.6,48.6,94.0,62.1,7.4,76.7,10.6,207,74.0,False,False,True,True,True,True
Cheese - Parmigiano Reggiano,fruit,conventional,China,49.06,6/8/2022,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",milk,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/170x100.png/dddddd/000000,http://dummyimage.com/101x100.png/ff4444/ffffff,76.6,115,52.2,18.0,36.7,57.6,60.9,36.9,8.4,61.5,60.1,32.1,96,30.6,True,False,True,False,True,False
Heavy Duty Dust Pan,grain,organic,Sweden,42.89,3/14/2022,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,fish,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/240x100.png/cc0000/ffffff,http://dummyimage.com/108x100.png/dddddd/000000,61.6,35,67.8,55.4,67.4,49.7,76.7,81.3,38.9,16.2,64.0,89.9,32,87.9,False,True,False,False,False,True
Bag - Regular Kraft 20 Lb,vegetable,organic,Peru,80.18,9/9/2023,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",tree nuts,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/230x100.png/dddddd/000000,http://dummyimage.com/222x100.png/dddddd/000000,53.1,270,74.5,59.7,38.5,96.6,49.3,32.3,10.0,41.6,76.8,97.8,995,34.0,False,False,True,False,False,False
Puree - Pear,dairy,conventional,Germany,43.96,3/4/2023,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",wheat,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/112x100.png/5fa2dd/ffffff,http://dummyimage.com/128x100.png/cc0000/ffffff,75.5,627,12.3,70.5,31.4,46.7,2.3,86.3,44.6,52.6,80.1,11.9,523,75.9,True,False,False,False,True,True
Sobe - Tropical Energy,grain,conventional,China,23.13,11/14/2023,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",milk,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/239x100.png/cc0000/ffffff,http://dummyimage.com/175x100.png/5fa2dd/ffffff,85.7,208,36.2,69.4,69.7,86.1,21.6,36.7,24.3,1.1,75.1,31.8,246,22.3,False,False,True,True,True,True
Pepper - Pablano,vegetable,conventional,China,21.75,1/6/2022,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",fish,In congue. Etiam justo. Etiam pretium iaculis justo.,http://dummyimage.com/236x100.png/ff4444/ffffff,http://dummyimage.com/224x100.png/5fa2dd/ffffff,52.4,166,58.7,8.3,66.3,83.9,43.7,57.5,70.1,24.3,74.2,86.1,476,33.2,True,False,True,False,True,False
"Pork - Sausage, Medium",dairy,conventional,Portugal,50.52,10/26/2022,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",shellfish,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/185x100.png/cc0000/ffffff,http://dummyimage.com/204x100.png/cc0000/ffffff,31.9,387,1.3,67.0,32.3,81.5,70.3,79.2,13.7,40.8,47.2,99.5,237,18.0,False,False,True,True,True,True
Potatoes - Idaho 80 Count,grain,organic,Indonesia,93.25,7/20/2022,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",eggs,Sed ante. Vivamus tortor. Duis mattis egestas metus.,http://dummyimage.com/171x100.png/ff4444/ffffff,http://dummyimage.com/188x100.png/cc0000/ffffff,67.6,214,66.8,31.4,51.7,7.2,43.4,14.6,23.7,68.1,56.6,15.9,938,78.1,False,True,False,True,True,False
Assorted Desserts,meat,conventional,Argentina,98.24,10/10/2022,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",eggs,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/219x100.png/dddddd/000000,http://dummyimage.com/109x100.png/dddddd/000000,1.5,348,66.0,44.0,48.7,77.0,75.8,56.4,15.3,28.9,62.7,20.7,258,87.7,False,False,True,True,False,False
"Beef - Ox Tail, Frozen",vegetable,conventional,Peru,46.22,4/24/2023,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,shellfish,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/225x100.png/5fa2dd/ffffff,http://dummyimage.com/194x100.png/5fa2dd/ffffff,1.7,267,68.2,6.9,89.0,35.9,55.6,93.2,70.7,16.3,7.2,40.6,775,71.8,False,True,True,False,False,True
"Wine - White, Ej Gallo",meat,organic,Antigua and Barbuda,83.97,11/3/2022,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",tree nuts,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",http://dummyimage.com/240x100.png/5fa2dd/ffffff,http://dummyimage.com/204x100.png/dddddd/000000,24.3,745,43.8,55.2,34.8,59.8,83.0,14.8,85.3,80.2,39.3,30.5,481,35.2,True,False,False,True,True,True
Puff Pastry - Sheets,fruit,organic,Croatia,91.2,8/30/2022,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,peanuts,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",http://dummyimage.com/148x100.png/ff4444/ffffff,http://dummyimage.com/159x100.png/cc0000/ffffff,23.2,738,19.4,87.0,66.2,23.3,83.9,58.1,16.3,25.7,83.9,81.3,389,67.2,False,True,False,False,False,True
Cheese Cheddar Processed,meat,conventional,Thailand,53.03,11/13/2022,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",milk,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/206x100.png/dddddd/000000,http://dummyimage.com/211x100.png/5fa2dd/ffffff,78.2,1000,25.4,21.3,69.8,85.0,48.1,89.6,34.6,13.0,99.1,95.7,161,67.2,False,False,True,True,True,True
"Liqueur Banana, Ramazzotti",grain,conventional,China,93.37,8/19/2023,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",peanuts,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/100x100.png/5fa2dd/ffffff,http://dummyimage.com/156x100.png/5fa2dd/ffffff,76.0,142,85.5,0.6,60.3,24.2,6.4,88.8,38.4,91.8,85.0,58.3,60,59.6,False,False,True,True,True,True
Duck - Whole,fruit,conventional,Somalia,20.81,11/4/2023,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",milk,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/233x100.png/5fa2dd/ffffff,http://dummyimage.com/131x100.png/dddddd/000000,35.5,200,49.0,0.2,72.3,87.3,18.5,76.7,85.5,31.6,96.0,95.8,963,98.7,True,True,True,True,True,True
Crackers - Water,meat,conventional,Indonesia,58.51,9/12/2022,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",tree nuts,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",http://dummyimage.com/114x100.png/5fa2dd/ffffff,http://dummyimage.com/104x100.png/dddddd/000000,56.5,456,62.0,19.3,83.5,9.7,2.3,48.3,48.7,21.9,86.1,6.2,45,65.4,True,True,False,True,False,True
Soup - Campbells Pasta Fagioli,vegetable,conventional,China,6.06,11/26/2023,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",peanuts,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/218x100.png/dddddd/000000,http://dummyimage.com/157x100.png/cc0000/ffffff,79.5,253,52.2,46.8,21.5,4.0,68.5,80.5,42.7,6.9,49.4,12.8,328,47.8,True,False,True,False,False,True
"Turkey - Breast, Bone - In",meat,organic,France,64.94,6/5/2022,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",shellfish,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/152x100.png/cc0000/ffffff,http://dummyimage.com/245x100.png/ff4444/ffffff,6.8,948,8.1,45.3,89.1,44.5,86.1,13.4,68.5,39.1,1.2,5.6,910,95.5,True,True,False,True,True,True
Mustard - Pommery,grain,organic,Indonesia,44.71,9/5/2023,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,milk,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/188x100.png/ff4444/ffffff,http://dummyimage.com/166x100.png/dddddd/000000,22.8,847,35.3,32.3,53.6,69.4,32.3,76.5,2.7,16.4,85.2,69.2,860,43.7,False,True,True,True,False,False
Wine - Beaujolais Villages,grain,conventional,Macedonia,59.22,1/23/2023,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",peanuts,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",http://dummyimage.com/201x100.png/cc0000/ffffff,http://dummyimage.com/216x100.png/5fa2dd/ffffff,83.7,191,75.3,99.2,76.4,95.7,2.1,58.1,24.2,95.7,61.3,46.7,3,75.0,False,False,True,True,False,True
Ocean Spray - Ruby Red,dairy,conventional,China,52.47,7/11/2022,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",tree nuts,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",http://dummyimage.com/192x100.png/dddddd/000000,http://dummyimage.com/110x100.png/5fa2dd/ffffff,13.5,962,38.4,88.2,25.7,53.2,0.7,21.4,58.4,74.4,17.9,85.7,591,68.3,False,False,True,True,False,False
Pastry - Raisin Muffin - Mini,fruit,organic,Poland,31.1,3/10/2022,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",tree nuts,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/158x100.png/dddddd/000000,http://dummyimage.com/141x100.png/dddddd/000000,28.6,780,27.3,36.3,47.5,34.2,24.9,55.7,77.6,20.8,45.8,21.2,368,85.1,True,True,True,True,True,True
Wine - Rosso Del Veronese Igt,vegetable,organic,Armenia,52.31,12/31/2022,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",fish,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/160x100.png/5fa2dd/ffffff,http://dummyimage.com/100x100.png/cc0000/ffffff,30.0,919,31.6,49.5,55.3,19.0,87.6,67.8,54.7,22.1,25.9,20.1,535,60.1,False,False,False,False,False,True
